source_path,class_label,split,target_path
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2680425_1248125.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2680425_1248125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500975_1117450.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500975_1117450.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2608850_1266900.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2608850_1266900.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2705275_1114450.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2705275_1114450.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2610375_1267975.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2610375_1267975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2578875_1183175.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2578875_1183175.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2702475_1113650.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2702475_1113650.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2611500_1266925.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2611500_1266925.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2616850_1264125.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2616850_1264125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2598150_1198675.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2598150_1198675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2576475_1184425.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2576475_1184425.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2611350_1267825.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2611350_1267825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499300_1117400.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499300_1117400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499225_1116425.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499225_1116425.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2608725_1266575.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2608725_1266575.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500775_1118225.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500775_1118225.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2680200_1248750.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2680200_1248750.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2682725_1248250.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2682725_1248250.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2601725_1200450.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2601725_1200450.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2598225_1198825.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2598225_1198825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2759900_1191775.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2759900_1191775.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499250_1117150.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499250_1117150.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2538650_1181900.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2538650_1181900.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681800_1247225.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681800_1247225.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2598700_1199725.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2598700_1199725.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2577800_1184875.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2577800_1184875.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2610250_1266875.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2610250_1266875.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2704725_1113725.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2704725_1113725.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2538475_1181300.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2538475_1181300.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2706350_1114375.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2706350_1114375.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499200_1116550.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499200_1116550.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2578425_1184000.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2578425_1184000.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499225_1115275.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499225_1115275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2599950_1199600.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2599950_1199600.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2576700_1183950.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2576700_1183950.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500350_1117825.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500350_1117825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2611900_1266200.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2611900_1266200.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2610050_1266025.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2610050_1266025.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2578300_1183225.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2578300_1183225.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2682775_1247825.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2682775_1247825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681825_1247550.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681825_1247550.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500825_1117400.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500825_1117400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2608000_1266375.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2608000_1266375.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2616150_1264775.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2616150_1264775.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2758625_1191875.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2758625_1191875.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2611825_1266225.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2611825_1266225.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2683025_1248575.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2683025_1248575.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500700_1118350.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500700_1118350.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2608975_1267625.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2608975_1267625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2683725_1248350.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2683725_1248350.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500575_1117725.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500575_1117725.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2610250_1266575.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2610250_1266575.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2577450_1183075.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2577450_1183075.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2703475_1112375.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2703475_1112375.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499075_1119675.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499075_1119675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2704000_1113900.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2704000_1113900.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2704675_1113400.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2704675_1113400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2599575_1199925.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2599575_1199925.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2682525_1247825.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2682525_1247825.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2682300_1247975.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2682300_1247975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2611725_1266975.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2611725_1266975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2601375_1200025.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2601375_1200025.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2603050_1200250.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2603050_1200250.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2579125_1183975.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2579125_1183975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499275_1117750.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499275_1117750.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2682200_1247975.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2682200_1247975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499025_1116900.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499025_1116900.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499275_1114125.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499275_1114125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2609625_1266700.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2609625_1266700.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681500_1247275.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681500_1247275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2600025_1199750.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2600025_1199750.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2601725_1199675.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2601725_1199675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2599725_1199125.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2599725_1199125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2603275_1199850.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2603275_1199850.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2703450_1113050.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2703450_1113050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500900_1117000.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500900_1117000.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2600475_1199625.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2600475_1199625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2616125_1264950.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2616125_1264950.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499200_1115625.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499200_1115625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2616950_1264475.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2616950_1264475.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500925_1117625.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500925_1117625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681300_1247325.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681300_1247325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2705550_1114225.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2705550_1114225.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2598750_1198225.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2598750_1198225.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500525_1117075.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500525_1117075.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2758000_1191025.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2758000_1191025.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2609200_1266225.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2609200_1266225.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2598750_1199275.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2598750_1199275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500875_1117750.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500875_1117750.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499175_1115625.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499175_1115625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2608975_1266725.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2608975_1266725.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499350_1120250.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499350_1120250.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2603200_1199850.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2603200_1199850.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681350_1247250.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681350_1247250.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2580575_1184025.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2580575_1184025.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2617550_1264275.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2617550_1264275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2599125_1198750.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2599125_1198750.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2702575_1112975.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2702575_1112975.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2579875_1184875.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2579875_1184875.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2599150_1198400.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2599150_1198400.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500125_1117275.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500125_1117275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2610475_1266925.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2610475_1266925.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2599675_1199100.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2599675_1199100.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2682200_1248750.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2682200_1248750.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2599175_1200125.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2599175_1200125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681175_1247300.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681175_1247300.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2705400_1114600.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2705400_1114600.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2600900_1198125.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2600900_1198125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681375_1249950.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681375_1249950.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500375_1117850.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500375_1117850.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2680550_1249800.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2680550_1249800.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2702550_1112575.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2702550_1112575.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2706975_1115475.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2706975_1115475.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2703950_1114675.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2703950_1114675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2758200_1191550.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2758200_1191550.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499125_1115175.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499125_1115175.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2611050_1267725.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2611050_1267725.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500300_1117625.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500300_1117625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2704075_1113275.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2704075_1113275.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2576825_1183675.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2576825_1183675.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681900_1248625.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681900_1248625.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2579050_1183925.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2579050_1183925.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2578025_1183050.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2578025_1183050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500875_1117450.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500875_1117450.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681300_1249875.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681300_1249875.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2598900_1200325.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2598900_1200325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681425_1249475.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681425_1249475.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2539800_1181150.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2539800_1181150.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2499375_1118050.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2499375_1118050.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2598525_1199200.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2598525_1199200.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2682475_1249950.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2682475_1249950.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2578950_1183100.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2578950_1183100.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2500350_1117800.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2500350_1117800.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2681800_1249325.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2681800_1249325.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2763350_1252200.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2763350_1252200.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2600200_1199125.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2600200_1199125.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2599250_1199075.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2599250_1199075.png
/Users/frederickurbel/4_Sem/DeepL/Projekt/DeepL_Datenset/yes/2618500_1264850.png,positive,val,/Users/frederickurbel/4_Sem/DeepL/Projekt/dataset/val/positive/2618500_1264850.png
